market,model,channel,week,icc_dcfs,model_dcfs,finder_dcfs,dcfs,spend
UK,cayenne,Paid Social,2025-35,0.0,0.0,1.0,1.0,21780.807228915688
UK,cayenne,Paid Social,2025-36,0.0,0.0,0.0,0.0,24634.373493975905
UK,cayenne,Paid Social,2025-37,0.0,0.0,0.0,0.0,23382.132530120485
UK,cayenne,Paid Social,2025-38,0.0,1.0,0.0,1.0,22417.481927710844
UK,cayenne,Paid Social,2025-39,0.0,0.0,1.0,1.0,22018.240963855424
UK,cayenne,Paid Social,2025-40,0.0,0.0,0.0,0.0,13672.34939759036
UK,cayenne,Paid Social,2025-41,0.0,0.0,0.0,0.0,8814.915662650603
UK,cayenne,Paid Social,2025-42,0.0,0.0,0.0,0.0,8256.469879518072
UK,cayenne,Paid Social,2025-43,0.0,0.0,0.0,0.0,23866.469879518074
UK,cayenne,Paid Social,2025-44,0.0,0.0,0.0,0.0,25006.117248192775
UK,cayenne,Paid Social,2025-45,0.0,2.0,0.0,2.0,46220.81749156626
UK,cayenne,Paid Social,2025-46,0.0,0.0,1.0,1.0,41535.01706746989
UK,cayenne,Paid Social,2025-47,0.0,0.0,1.0,1.0,12587.072289156627
UK,cayenne,Paid Social,2025-48,0.0,0.0,1.0,1.0,12903.060240963858
UK,cayenne,Paid Social,2025-49,1.0,0.0,0.0,1.0,11428.216867469879
UK,cayenne,Paid Social,2025-50,4.0,0.0,3.0,7.0,22493.274385542172
UK,cayenne,Paid Social,2025-51,1.0,0.0,2.0,3.0,29566.3295686747
UK,cayenne,Paid Social,2025-52,6.0,0.0,9.0,15.0,30654.897731325316
UK,cayenne,Paid Social,2026-01,0.0,0.0,1.0,1.0,12506.72723012049
UK,cayenne,Paid Social,2026-02,0.0,0.0,0.0,0.0,545.4597807057957
UK,cayenne,Paid Social,2026-03,0.0,0.0,0.0,0.0,1207.5808532203077
UK,cayenne,Paid Social,2026-04,0.0,0.0,2.0,2.0,1190.120243250714
UK,cayenne,Paid Social,2026-05,0.0,0.0,0.0,0.0,1183.0139132037225
UK,cayenne,Paid Social,2026-06,0.0,0.0,0.0,0.0,1140.9518105592924
UK,cayenne,Paid Social,2026-07,0.0,0.0,0.0,0.0,1114.9221413434072
UK,cayenne,Paid Social,2026-08,0.0,0.0,0.0,0.0,951.4650327098498
CANADA,macan,Paid Search,2025-01,0.0,0.0,2.0,2.0,0.0
CANADA,macan,Paid Search,2025-02,0.0,0.0,1.0,1.0,0.0
CANADA,macan,Paid Search,2025-03,0.0,0.0,4.0,4.0,0.0
CANADA,macan,Paid Search,2025-04,3.0,0.0,5.0,8.0,23984.192279591836
CANADA,macan,Paid Search,2025-05,0.0,0.0,6.0,6.0,26003.587646938773
CANADA,macan,Paid Search,2025-06,1.0,0.0,7.0,8.0,17453.472156462587
CANADA,macan,Paid Search,2025-07,2.0,0.0,4.0,6.0,10299.2002
CANADA,macan,Paid Search,2025-08,1.0,0.0,3.0,4.0,14633.489355782314
CANADA,macan,Paid Search,2025-09,5.0,0.0,2.0,7.0,20456.02974489796
CANADA,macan,Paid Search,2025-10,2.0,0.0,1.0,3.0,13434.198948979592
CANADA,macan,Paid Search,2025-11,4.0,0.0,11.0,15.0,13442.288711564626
CANADA,macan,Paid Search,2025-12,0.0,0.0,6.0,6.0,17064.201555102038
CANADA,macan,Paid Search,2025-13,3.0,0.0,10.0,13.0,15927.580404761902
CANADA,macan,Paid Search,2025-14,1.0,0.0,2.0,3.0,11478.26915102041
CANADA,macan,Paid Search,2025-15,1.0,0.0,3.0,4.0,13490.30086122449
CANADA,macan,Paid Search,2025-16,4.0,0.0,7.0,11.0,15556.930593197278
CANADA,macan,Paid Search,2025-17,1.0,0.0,7.0,8.0,15243.700374829932
CANADA,macan,Paid Search,2025-18,0.0,0.0,5.0,5.0,7509.280995238096
CANADA,macan,Paid Search,2025-19,0.0,0.0,4.0,4.0,4818.566988435374
CANADA,macan,Paid Search,2025-20,0.0,0.0,4.0,4.0,20458.71242244898
CANADA,macan,Paid Search,2025-21,0.0,0.0,1.0,1.0,21919.91436462585
CANADA,macan,Paid Search,2025-22,1.0,0.0,3.0,4.0,16400.42445170068
CANADA,macan,Paid Search,2025-23,0.0,0.0,5.0,5.0,13472.011130612247
CANADA,macan,Paid Search,2025-24,0.0,0.0,3.0,3.0,13489.446782993198
CANADA,macan,Paid Search,2025-25,1.0,0.0,2.0,3.0,14034.48976462585
CANADA,macan,Paid Search,2025-26,0.0,0.0,4.0,4.0,13158.930929251701
CANADA,macan,Paid Search,2025-27,1.0,0.0,4.0,5.0,13592.315423129252
CANADA,macan,Paid Search,2025-28,0.0,0.0,6.0,6.0,12336.714475510205
CANADA,macan,Paid Search,2025-29,0.0,0.0,5.0,5.0,14940.947487755104
CANADA,macan,Paid Search,2025-30,1.0,0.0,5.0,6.0,14043.546050340137
CANADA,macan,Paid Search,2025-31,0.0,0.0,8.0,8.0,13046.735741496599
CANADA,macan,Paid Search,2025-32,0.0,0.0,5.0,5.0,14594.052934013605
CANADA,macan,Paid Search,2025-33,1.0,0.0,5.0,6.0,16202.126596598639
CANADA,macan,Paid Search,2025-34,0.0,0.0,6.0,6.0,22355.694887074827
CANADA,macan,Paid Search,2025-35,0.0,0.0,1.0,1.0,22859.59940680272
CANADA,macan,Paid Search,2025-36,0.0,0.0,4.0,4.0,26249.799066666666
CANADA,macan,Paid Search,2025-37,0.0,0.0,5.0,5.0,27509.797053061226
CANADA,macan,Paid Search,2025-38,1.0,0.0,3.0,4.0,25716.170481632653
CANADA,macan,Paid Search,2025-39,2.0,0.0,7.0,9.0,25745.453300680274
CANADA,macan,Paid Search,2025-40,0.0,0.0,5.0,5.0,20506.004797959184
CANADA,macan,Paid Search,2025-41,1.0,0.0,5.0,6.0,17623.85091020408
CANADA,macan,Paid Search,2025-42,1.0,0.0,2.0,3.0,21935.431295238093
CANADA,macan,Paid Search,2025-43,0.0,0.0,6.0,6.0,26798.351929931974
CANADA,macan,Paid Search,2025-44,0.0,0.0,6.0,6.0,16254.580818367345
CANADA,macan,Paid Search,2025-45,2.0,0.0,7.0,9.0,17996.625876190476
CANADA,macan,Paid Search,2025-46,1.0,0.0,10.0,11.0,14064.597456462583
CANADA,macan,Paid Search,2025-47,0.0,0.0,3.0,3.0,10941.23641972789
CANADA,macan,Paid Search,2025-48,1.0,0.0,9.0,10.0,11462.216838095239
CANADA,macan,Paid Search,2025-49,1.0,0.0,4.0,5.0,10072.909527210884
CANADA,macan,Paid Search,2025-50,0.0,0.0,4.0,4.0,9877.26589047619
CANADA,macan,Paid Search,2025-51,0.0,0.0,6.0,6.0,11229.940468027211
CANADA,macan,Paid Search,2025-52,3.0,0.0,4.0,7.0,11667.172731972789
CANADA,macan,Paid Search,2026-01,2.0,0.0,4.0,6.0,5082.657574829932
CANADA,macan,Paid Search,2026-02,0.0,0.0,5.0,5.0,10669.084926316049
CANADA,macan,Paid Search,2026-03,0.0,0.0,6.0,6.0,16605.592658185593
CANADA,macan,Paid Search,2026-04,0.0,0.0,4.0,4.0,15268.59768748609
CANADA,macan,Paid Search,2026-05,0.0,0.0,8.0,8.0,15062.454781420765
CANADA,macan,Paid Search,2026-06,2.0,0.0,4.0,6.0,17211.8599108622
CANADA,macan,Paid Search,2026-07,2.0,0.0,4.0,6.0,17347.830112133124
CANADA,macan,Paid Search,2026-08,0.0,0.0,7.0,7.0,13625.537081818857
CANADA,macan,Paid Social,2025-01,0.0,0.0,0.0,0.0,0.0
CANADA,macan,Paid Social,2025-02,0.0,0.0,0.0,0.0,0.0
CANADA,macan,Paid Social,2025-03,0.0,0.0,1.0,1.0,0.0
CANADA,macan,Paid Social,2025-04,0.0,0.0,0.0,0.0,0.0
CANADA,macan,Paid Social,2025-05,0.0,0.0,0.0,0.0,0.0
CANADA,macan,Paid Social,2025-06,0.0,0.0,0.0,0.0,0.0
CANADA,macan,Paid Social,2025-07,0.0,0.0,2.0,2.0,0.0
CANADA,macan,Paid Social,2025-08,0.0,0.0,1.0,1.0,0.0
CANADA,macan,Paid Social,2025-09,0.0,0.0,1.0,1.0,34.73469387755103
CANADA,macan,Paid Social,2025-10,0.0,0.0,2.0,2.0,345.0204081632654
CANADA,macan,Paid Social,2025-11,0.0,0.0,1.0,1.0,426.4149659863947
CANADA,macan,Paid Social,2025-12,0.0,0.0,1.0,1.0,477.3809523809524
CANADA,macan,Paid Social,2025-13,0.0,0.0,2.0,2.0,1029.9931972789116
CANADA,macan,Paid Social,2025-14,0.0,0.0,0.0,0.0,1064.392861122019
CANADA,macan,Paid Social,2025-15,0.0,0.0,1.0,1.0,639.9363272748884
CANADA,macan,Paid Social,2025-16,0.0,0.0,0.0,0.0,1624.102040816328
CANADA,macan,Paid Social,2025-17,0.0,0.0,0.0,0.0,2839.8231292516994
CANADA,macan,Paid Social,2025-18,0.0,0.0,0.0,0.0,8443.653061224475
CANADA,macan,Paid Social,2025-19,0.0,0.0,2.0,2.0,18663.435374149652
CANADA,macan,Paid Social,2025-20,0.0,0.0,1.0,1.0,19463.333333333336
CANADA,macan,Paid Social,2025-21,0.0,0.0,0.0,0.0,19287.80272108846
CANADA,macan,Paid Social,2025-22,0.0,0.0,1.0,1.0,20359.0544217687
CANADA,macan,Paid Social,2025-23,0.0,0.0,1.0,1.0,20560.20408163265
CANADA,macan,Paid Social,2025-24,0.0,0.0,0.0,0.0,15113.734693877554
CANADA,macan,Paid Social,2025-25,0.0,0.0,0.0,0.0,773.2721088435377
CANADA,macan,Paid Social,2025-26,0.0,0.0,3.0,3.0,794.3537414965986
CANADA,macan,Paid Social,2025-27,0.0,0.0,1.0,1.0,4555.489795918368
CANADA,macan,Paid Social,2025-28,0.0,0.0,0.0,0.0,12636.30612244898
CANADA,macan,Paid Social,2025-29,0.0,0.0,0.0,0.0,11932.721088435374
CANADA,macan,Paid Social,2025-30,0.0,0.0,0.0,0.0,14252.707482993199
CANADA,macan,Paid Social,2025-31,0.0,0.0,2.0,2.0,5663.591836734694
CANADA,macan,Paid Social,2025-32,0.0,0.0,1.0,1.0,755.9319727891152
CANADA,macan,Paid Social,2025-33,0.0,0.0,0.0,0.0,754.7687074829932
CANADA,macan,Paid Social,2025-34,0.0,0.0,0.0,0.0,778.156462585034
CANADA,macan,Paid Social,2025-35,0.0,0.0,1.0,1.0,725.8911564625848
CANADA,macan,Paid Social,2025-36,0.0,0.0,0.0,0.0,663.7755102040811
CANADA,macan,Paid Social,2025-37,0.0,0.0,0.0,0.0,681.8027210884352
CANADA,macan,Paid Social,2025-38,0.0,0.0,0.0,0.0,653.4557823129252
CANADA,macan,Paid Social,2025-39,0.0,0.0,1.0,1.0,464.251700680272
CANADA,macan,Paid Social,2025-40,0.0,0.0,0.0,0.0,4185.265306122449
CANADA,macan,Paid Social,2025-41,0.0,0.0,0.0,0.0,11441.891156462587
CANADA,macan,Paid Social,2025-42,0.0,0.0,0.0,0.0,14517.353741496598
CANADA,macan,Paid Social,2025-43,0.0,0.0,2.0,2.0,18431.680272108846
CANADA,macan,Paid Social,2025-44,0.0,0.0,2.0,2.0,14611.156462585033
CANADA,macan,Paid Social,2025-45,0.0,0.0,0.0,0.0,17668.884353741494
CANADA,macan,Paid Social,2025-46,0.0,0.0,1.0,1.0,21208.136054421768
CANADA,macan,Paid Social,2025-47,0.0,0.0,1.0,1.0,23702.823129251705
CANADA,macan,Paid Social,2025-48,1.0,0.0,0.0,1.0,26407.59183673468
CANADA,macan,Paid Social,2025-49,0.0,0.0,1.0,1.0,6142.938775510205
CANADA,macan,Paid Social,2025-50,0.0,0.0,0.0,0.0,6096.687074829932
CANADA,macan,Paid Social,2025-51,1.0,0.0,0.0,1.0,6069.421768707482
CANADA,macan,Paid Social,2025-52,2.0,0.0,0.0,2.0,6078.965986394558
CANADA,macan,Paid Social,2026-01,0.0,0.0,0.0,0.0,2695.9931972789113
CANADA,macan,Paid Social,2026-02,0.0,0.0,1.0,1.0,0.0
CANADA,macan,Paid Social,2026-03,0.0,0.0,0.0,0.0,0.0
CANADA,macan,Paid Social,2026-04,0.0,0.0,1.0,1.0,0.0
CANADA,macan,Paid Social,2026-05,0.0,0.0,1.0,1.0,0.0
CANADA,macan,Paid Social,2026-06,0.0,0.0,1.0,1.0,0.0
CANADA,macan,Paid Social,2026-07,0.0,0.0,1.0,1.0,0.0
CANADA,macan,Paid Social,2026-08,0.0,0.0,0.0,0.0,0.0
GERMANY,macan,Paid Search,2025-01,2.0,0.0,4.0,6.0,44406.129652
GERMANY,macan,Paid Search,2025-02,2.0,0.0,12.0,14.0,37947.035653000006
GERMANY,macan,Paid Search,2025-03,0.0,0.0,9.0,9.0,36533.715618999995
GERMANY,macan,Paid Search,2025-04,1.0,0.0,5.0,6.0,35822.730723
GERMANY,macan,Paid Search,2025-05,3.0,0.0,5.0,8.0,34692.936310000005
GERMANY,macan,Paid Search,2025-06,4.0,0.0,7.0,11.0,43205.45458399999
GERMANY,macan,Paid Search,2025-07,2.0,0.0,5.0,7.0,39602.503012
GERMANY,macan,Paid Search,2025-08,4.0,0.0,14.0,18.0,40521.542423000006
GERMANY,macan,Paid Search,2025-09,2.0,0.0,6.0,8.0,34864.919352
GERMANY,macan,Paid Search,2025-10,1.0,0.0,4.0,5.0,37049.596465
GERMANY,macan,Paid Search,2025-11,3.0,0.0,3.0,6.0,35095.056522
GERMANY,macan,Paid Search,2025-12,1.0,0.0,10.0,11.0,35638.003989
GERMANY,macan,Paid Search,2025-13,1.0,0.0,5.0,6.0,32271.742279000002
GERMANY,macan,Paid Search,2025-14,7.0,0.0,8.0,15.0,35480.739483
GERMANY,macan,Paid Search,2025-15,1.0,0.0,12.0,13.0,37120.967655
GERMANY,macan,Paid Search,2025-16,0.0,0.0,5.0,5.0,26794.073156
GERMANY,macan,Paid Search,2025-17,1.0,0.0,4.0,5.0,26062.322323999997
GERMANY,macan,Paid Search,2025-18,3.0,0.0,7.0,10.0,25161.012615
GERMANY,macan,Paid Search,2025-19,3.0,0.0,1.0,4.0,26480.516262
GERMANY,macan,Paid Search,2025-20,2.0,0.0,6.0,8.0,26887.288623
GERMANY,macan,Paid Search,2025-21,1.0,0.0,6.0,7.0,26284.439447999997
GERMANY,macan,Paid Search,2025-22,2.0,0.0,16.0,18.0,24457.077099
GERMANY,macan,Paid Search,2025-23,8.0,0.0,2.0,10.0,26704.053721
GERMANY,macan,Paid Search,2025-24,7.0,0.0,7.0,14.0,37131.678908999995
GERMANY,macan,Paid Search,2025-25,0.0,0.0,6.0,6.0,44778.613382
GERMANY,macan,Paid Search,2025-26,3.0,1.0,10.0,14.0,40917.418418
GERMANY,macan,Paid Search,2025-27,2.0,0.0,7.0,9.0,42139.526266
GERMANY,macan,Paid Search,2025-28,6.0,0.0,11.0,17.0,34689.148151
GERMANY,macan,Paid Search,2025-29,7.0,1.0,13.0,21.0,42593.463423
GERMANY,macan,Paid Search,2025-30,7.0,0.0,7.0,14.0,37512.294777
GERMANY,macan,Paid Search,2025-31,3.0,0.0,14.0,17.0,33640.203345
GERMANY,macan,Paid Search,2025-32,8.0,0.0,5.0,13.0,36807.771083
GERMANY,macan,Paid Search,2025-33,1.0,0.0,17.0,18.0,35983.578330000004
GERMANY,macan,Paid Search,2025-34,4.0,0.0,15.0,19.0,36855.108426000006
GERMANY,macan,Paid Search,2025-35,4.0,0.0,19.0,23.0,35036.013825999995
GERMANY,macan,Paid Search,2025-36,1.0,1.0,5.0,7.0,49540.432443
GERMANY,macan,Paid Search,2025-37,2.0,0.0,5.0,7.0,43354.346948
GERMANY,macan,Paid Search,2025-38,4.0,0.0,17.0,21.0,34203.905002
GERMANY,macan,Paid Search,2025-39,3.0,1.0,3.0,7.0,33580.242833
GERMANY,macan,Paid Search,2025-40,6.0,1.0,13.0,20.0,42591.460451
GERMANY,macan,Paid Search,2025-41,1.0,0.0,9.0,10.0,46936.825527999994
GERMANY,macan,Paid Search,2025-42,5.0,0.0,9.0,14.0,44886.003409
GERMANY,macan,Paid Search,2025-43,7.0,0.0,6.0,13.0,44312.684323
GERMANY,macan,Paid Search,2025-44,0.0,0.0,16.0,16.0,49128.41221699999
GERMANY,macan,Paid Search,2025-45,5.0,1.0,17.0,23.0,62826.61056799999
GERMANY,macan,Paid Search,2025-46,0.0,0.0,13.0,13.0,61232.763938
GERMANY,macan,Paid Search,2025-47,5.0,2.0,10.0,17.0,66078.20589400001
GERMANY,macan,Paid Search,2025-48,1.0,0.0,4.0,5.0,72687.558582
GERMANY,macan,Paid Search,2025-49,4.0,0.0,9.0,13.0,81734.38314199999
GERMANY,macan,Paid Search,2025-50,1.0,0.0,9.0,10.0,80960.17900399998
GERMANY,macan,Paid Search,2025-51,3.0,1.0,7.0,11.0,80426.337027
GERMANY,macan,Paid Search,2025-52,2.0,1.0,7.0,10.0,74399.3197
GERMANY,macan,Paid Search,2026-01,1.0,2.0,10.0,13.0,51965.184918
GERMANY,macan,Paid Search,2026-02,1.0,0.0,5.0,6.0,36847.831142999996
GERMANY,macan,Paid Search,2026-03,5.0,0.0,7.0,12.0,37481.69593
GERMANY,macan,Paid Search,2026-04,1.0,0.0,5.0,6.0,30184.984356999994
GERMANY,macan,Paid Search,2026-05,5.0,0.0,12.0,17.0,29431.320547000003
GERMANY,macan,Paid Search,2026-06,3.0,0.0,15.0,18.0,34380.387035
GERMANY,macan,Paid Search,2026-07,4.0,0.0,8.0,12.0,35657.048115
GERMANY,macan,Paid Search,2026-08,5.0,1.0,11.0,17.0,33200.021728
GERMANY,macan,Paid Social,2025-01,0.0,0.0,0.0,0.0,760.91
GERMANY,macan,Paid Social,2025-02,0.0,0.0,0.0,0.0,1885.7999999999997
GERMANY,macan,Paid Social,2025-03,0.0,0.0,1.0,1.0,1894.0299999999997
GERMANY,macan,Paid Social,2025-04,0.0,0.0,0.0,0.0,1950.96
GERMANY,macan,Paid Social,2025-05,0.0,0.0,0.0,0.0,1901.17
GERMANY,macan,Paid Social,2025-06,0.0,0.0,0.0,0.0,1935.5500000000002
GERMANY,macan,Paid Social,2025-07,0.0,0.0,0.0,0.0,1942.26
GERMANY,macan,Paid Social,2025-08,0.0,0.0,0.0,0.0,1927.3300000000002
GERMANY,macan,Paid Social,2025-09,0.0,0.0,0.0,0.0,1918.02
GERMANY,macan,Paid Social,2025-10,0.0,0.0,0.0,0.0,7143.89
GERMANY,macan,Paid Social,2025-11,0.0,0.0,1.0,1.0,9793.33
GERMANY,macan,Paid Social,2025-12,0.0,0.0,0.0,0.0,10453.86
GERMANY,macan,Paid Social,2025-13,0.0,0.0,0.0,0.0,10410.55
GERMANY,macan,Paid Social,2025-14,0.0,0.0,0.0,0.0,8866.07
GERMANY,macan,Paid Social,2025-15,0.0,0.0,0.0,0.0,13622.920000000002
GERMANY,macan,Paid Social,2025-16,0.0,0.0,1.0,1.0,13565.04
GERMANY,macan,Paid Social,2025-17,0.0,0.0,2.0,2.0,13482.78
GERMANY,macan,Paid Social,2025-18,0.0,0.0,0.0,0.0,8833.79
GERMANY,macan,Paid Social,2025-19,0.0,0.0,0.0,0.0,6473.26
GERMANY,macan,Paid Social,2025-20,0.0,0.0,2.0,2.0,6563.21
GERMANY,macan,Paid Social,2025-21,0.0,0.0,0.0,0.0,7164.490000000001
GERMANY,macan,Paid Social,2025-22,0.0,0.0,0.0,0.0,7069.68
GERMANY,macan,Paid Social,2025-23,0.0,0.0,3.0,3.0,8901.789999999999
GERMANY,macan,Paid Social,2025-24,0.0,0.0,0.0,0.0,19561.05
GERMANY,macan,Paid Social,2025-25,0.0,0.0,0.0,0.0,14175.76
GERMANY,macan,Paid Social,2025-26,0.0,0.0,0.0,0.0,14693.69
GERMANY,macan,Paid Social,2025-27,0.0,0.0,1.0,1.0,16907.239999999998
GERMANY,macan,Paid Social,2025-28,0.0,0.0,2.0,2.0,16495.55
GERMANY,macan,Paid Social,2025-29,0.0,0.0,1.0,1.0,28992.31
GERMANY,macan,Paid Social,2025-30,0.0,1.0,0.0,1.0,22156.809999999998
GERMANY,macan,Paid Social,2025-31,0.0,0.0,0.0,0.0,34628.46
GERMANY,macan,Paid Social,2025-32,0.0,0.0,0.0,0.0,37872.73
GERMANY,macan,Paid Social,2025-33,0.0,0.0,0.0,0.0,48136.8
GERMANY,macan,Paid Social,2025-34,0.0,0.0,0.0,0.0,31865.69
GERMANY,macan,Paid Social,2025-35,0.0,0.0,0.0,0.0,28230.479999999996
GERMANY,macan,Paid Social,2025-36,0.0,0.0,1.0,1.0,19285.179999999997
GERMANY,macan,Paid Social,2025-37,0.0,0.0,1.0,1.0,16875.5
GERMANY,macan,Paid Social,2025-38,0.0,0.0,1.0,1.0,19380.21
GERMANY,macan,Paid Social,2025-39,0.0,0.0,0.0,0.0,28579.59
GERMANY,macan,Paid Social,2025-40,0.0,0.0,2.0,2.0,11157.700000000004
GERMANY,macan,Paid Social,2025-41,1.0,0.0,5.0,6.0,5899.080000000001
GERMANY,macan,Paid Social,2025-42,0.0,0.0,4.0,4.0,11378.56
GERMANY,macan,Paid Social,2025-43,1.0,0.0,0.0,1.0,15050.18
GERMANY,macan,Paid Social,2025-44,0.0,0.0,3.0,3.0,18245.12
GERMANY,macan,Paid Social,2025-45,2.0,0.0,2.0,4.0,17101.14
GERMANY,macan,Paid Social,2025-46,1.0,0.0,0.0,1.0,43364.86
GERMANY,macan,Paid Social,2025-47,0.0,0.0,2.0,2.0,47677.100000000006
GERMANY,macan,Paid Social,2025-48,0.0,0.0,3.0,3.0,45464.25
GERMANY,macan,Paid Social,2025-49,2.0,0.0,2.0,4.0,51728.18000000001
GERMANY,macan,Paid Social,2025-50,1.0,0.0,2.0,3.0,72849.34
GERMANY,macan,Paid Social,2025-51,0.0,0.0,8.0,8.0,78889.74
GERMANY,macan,Paid Social,2025-52,0.0,0.0,3.0,3.0,77924.52
GERMANY,macan,Paid Social,2026-01,0.0,0.0,2.0,2.0,31877.840000000004
GERMANY,macan,Paid Social,2026-02,0.0,0.0,0.0,0.0,8273.88
GERMANY,macan,Paid Social,2026-03,0.0,0.0,2.0,2.0,9999.630000000001
GERMANY,macan,Paid Social,2026-04,0.0,0.0,0.0,0.0,12776.26
GERMANY,macan,Paid Social,2026-05,0.0,0.0,0.0,0.0,14554.13
GERMANY,macan,Paid Social,2026-06,0.0,0.0,2.0,2.0,20464.030000000002
GERMANY,macan,Paid Social,2026-07,0.0,0.0,0.0,0.0,20795.51
GERMANY,macan,Paid Social,2026-08,0.0,0.0,1.0,1.0,18964.6
UK,macan,Paid Search,2025-01,2.0,0.0,3.0,5.0,7025.161839759036
UK,macan,Paid Search,2025-02,1.0,0.0,3.0,4.0,9940.410465060242
UK,macan,Paid Search,2025-03,4.0,0.0,1.0,5.0,10029.515538554218
UK,macan,Paid Search,2025-04,7.0,0.0,1.0,8.0,10182.756687951809
UK,macan,Paid Search,2025-05,3.0,0.0,3.0,6.0,10710.099109638553
UK,macan,Paid Search,2025-06,3.0,0.0,5.0,8.0,10983.749279518071
UK,macan,Paid Search,2025-07,3.0,0.0,6.0,9.0,12455.015034939759
UK,macan,Paid Search,2025-08,2.0,0.0,4.0,6.0,11818.096938554218
UK,macan,Paid Search,2025-09,1.0,0.0,2.0,3.0,9415.048045783133
UK,macan,Paid Search,2025-10,1.0,0.0,1.0,2.0,12928.322340963858
UK,macan,Paid Search,2025-11,3.0,0.0,4.0,7.0,15940.231355421685
UK,macan,Paid Search,2025-12,6.0,0.0,3.0,9.0,26178.661884337354
UK,macan,Paid Search,2025-13,5.0,0.0,2.0,7.0,30072.59855542169
UK,macan,Paid Search,2025-14,10.0,0.0,4.0,14.0,22387.41795060241
UK,macan,Paid Search,2025-15,6.0,0.0,4.0,10.0,18169.12733373494
UK,macan,Paid Search,2025-16,2.0,1.0,4.0,7.0,18406.021073493976
UK,macan,Paid Search,2025-17,8.0,0.0,4.0,12.0,23410.24023253012
UK,macan,Paid Search,2025-18,7.0,0.0,4.0,11.0,25820.36309759036
UK,macan,Paid Search,2025-19,7.0,0.0,3.0,10.0,28183.795438554218
UK,macan,Paid Search,2025-20,6.0,0.0,3.0,9.0,32776.05336144578
UK,macan,Paid Search,2025-21,6.0,0.0,4.0,10.0,31786.140973493977
UK,macan,Paid Search,2025-22,7.0,0.0,6.0,13.0,25223.490726506025
UK,macan,Paid Search,2025-23,2.0,0.0,10.0,12.0,36981.78098554217
UK,macan,Paid Search,2025-24,5.0,0.0,3.0,8.0,44115.772991566264
UK,macan,Paid Search,2025-25,8.0,1.0,6.0,15.0,53984.65152168674
UK,macan,Paid Search,2025-26,8.0,2.0,8.0,18.0,51489.07443975904
UK,macan,Paid Search,2025-27,5.0,3.0,8.0,16.0,27354.240967469883
UK,macan,Paid Search,2025-28,4.0,2.0,5.0,11.0,28869.976355421688
UK,macan,Paid Search,2025-29,7.0,7.0,8.0,22.0,28400.146145783136
UK,macan,Paid Search,2025-30,3.0,9.0,8.0,20.0,30906.81220963855
UK,macan,Paid Search,2025-31,4.0,11.0,4.0,19.0,22260.568067469878
UK,macan,Paid Search,2025-32,8.0,3.0,2.0,13.0,24603.836091566267
UK,macan,Paid Search,2025-33,3.0,1.0,4.0,8.0,25102.783939759036
UK,macan,Paid Search,2025-34,2.0,8.0,7.0,17.0,28837.201630120482
UK,macan,Paid Search,2025-35,8.0,4.0,8.0,20.0,27934.659975903618
UK,macan,Paid Search,2025-36,8.0,11.0,10.0,29.0,30009.070236144576
UK,macan,Paid Search,2025-37,3.0,9.0,11.0,23.0,28141.55530240964
UK,macan,Paid Search,2025-38,8.0,13.0,11.0,32.0,28034.25168674699
UK,macan,Paid Search,2025-39,8.0,9.0,6.0,23.0,32507.186742168677
UK,macan,Paid Search,2025-40,4.0,11.0,8.0,23.0,17744.31384819277
UK,macan,Paid Search,2025-41,5.0,9.0,7.0,21.0,10239.40314939759
UK,macan,Paid Search,2025-42,5.0,12.0,8.0,25.0,11968.033448192773
UK,macan,Paid Search,2025-43,10.0,7.0,13.0,30.0,11784.635221686747
UK,macan,Paid Search,2025-44,11.0,11.0,13.0,35.0,15809.655627710843
UK,macan,Paid Search,2025-45,5.0,11.0,18.0,34.0,26500.942850602405
UK,macan,Paid Search,2025-46,5.0,5.0,8.0,18.0,31709.007909638556
UK,macan,Paid Search,2025-47,6.0,6.0,15.0,27.0,54591.8526807229
UK,macan,Paid Search,2025-48,5.0,8.0,8.0,21.0,49100.07547469879
UK,macan,Paid Search,2025-49,2.0,12.0,12.0,26.0,52527.284246987954
UK,macan,Paid Search,2025-50,4.0,8.0,12.0,24.0,52059.322771084335
UK,macan,Paid Search,2025-51,4.0,14.0,13.0,31.0,60841.86922168676
UK,macan,Paid Search,2025-52,2.0,8.0,15.0,25.0,80541.22360120484
UK,macan,Paid Search,2026-01,6.0,9.0,13.0,28.0,44246.21514764847
UK,macan,Paid Search,2026-02,10.0,8.0,14.0,32.0,24095.374740855063
UK,macan,Paid Search,2026-03,8.0,8.0,12.0,28.0,23848.173116880127
UK,macan,Paid Search,2026-04,4.0,14.0,16.0,34.0,27138.629980189813
UK,macan,Paid Search,2026-05,7.0,9.0,18.0,34.0,28164.647551368278
UK,macan,Paid Search,2026-06,6.0,9.0,9.0,24.0,30349.76524232931
UK,macan,Paid Search,2026-07,9.0,8.0,6.0,23.0,30274.34287984889
UK,macan,Paid Search,2026-08,3.0,15.0,15.0,33.0,29784.947546761265
UK,macan,Paid Social,2025-01,0.0,0.0,1.0,1.0,0.0
UK,macan,Paid Social,2025-02,0.0,0.0,0.0,0.0,0.0
UK,macan,Paid Social,2025-03,0.0,0.0,1.0,1.0,0.0
UK,macan,Paid Social,2025-04,0.0,0.0,1.0,1.0,0.0
UK,macan,Paid Social,2025-05,0.0,0.0,0.0,0.0,0.0
